admin_support,age,boss_survey,boss_tenure,city_size,clock_in,core,education,gender,half_day_leaves,high_potential,job_satisfaction,kpi_performance,local,part_time,rank,remote,salary,subordinates,team_size,tenure,tenure_unit,training,variable_pay,years_since_promotion,exit
1,47,0.61980844,3,9.3999996,0,1,1,1,4,0,0.70469612,0.62510657,1,0,2,0,41.705894,5,10,2,1,3,13,3,0
1,39,0.44410902,3,6.0999999,0,1,1,1,5,0,0.75246924,0.57566446,1,1,3,0,42.399376,2,8,2,2,2,,3,1
0,41,0.85685003,4,6.0999999,1,1,2,1,5,0,0.55408299,0.61767006,1,0,1,1,31.826721,0,8,2,2,2,4,3,0
2,45,0.28978741,4,6.0999999,0,1,2,1,3,0,0.59958601,0.67607224,1,0,4,0,39.080315,0,7,1,1,2,17,3,0
0,36,0.77431339,4,2.2,1,1,1,1,4,1,0.37098819,0.83262658,1,1,1,0,38.649918,0,10,1,1,3,2,3,0
0,39,0.62908018,3,9.3999996,0,1,1,0,4,0,0.25392786,1.0707818,1,0,1,0,42.188095,0,7,1,1,3,3,3,0
0,35,0.43535593,3,9.3999996,1,1,1,1,4,0,0.3563982,0.84169257,1,0,1,0,39.70018,0,7,1,1,3,0,4,0
0,30,0.85878778,3,9.3999996,0,1,2,0,5,0,0.60508186,0.74820191,1,1,1,1,37.230927,0,5,1,1,3,1,3,0
0,40,0.54429781,3,4.3000002,0,1,1,0,4,0,0.73283476,0.57099372,1,0,1,1,28.924042,0,8,1,1,3,3,4,0
0,35,0.32620293,4,9.3999996,1,1,1,1,6,0,0.20603976,0.70182639,1,1,1,0,36.875305,0,9,1,1,3,2,3,0
1,40,0.56396151,3,9.3999996,0,0,1,0,3,0,0.6494242,0.71119547,1,0,2,0,35.355148,1,4,1,1,2,16,3,0
1,39,0.51751262,3,4.3000002,0,1,1,1,4,0,0.75855029,0.70431018,1,0,2,0,44.701279,5,6,1,1,2,15,3,0
0,42,0.65988511,3,9.3999996,1,1,1,0,5,0,0.67114252,0.75562739,1,0,1,1,35.565994,0,8,2,2,2,5,4,0
1,42,0.77421367,3,0.89999998,1,1,1,1,4,0,0.66043806,0.6623494,1,0,2,1,39.192299,7,8,2,2,3,18,3,0
1,38,0.38197824,4,4.3000002,0,0,1,0,5,0,0.61783832,0.67953151,1,0,2,0,40.212646,6,6,2,1,2,14,5,1
0,36,0.74437976,3,4.3000002,0,1,2,1,4,0,0.74409074,0.62413394,1,0,1,1,34.29216,0,7,3,3,2,1,4,0
0,32,0.45259839,4,9.3999996,1,1,1,0,5,1,0.27126545,0.64695477,1,0,1,0,37.42923,0,7,2,2,2,0,5,0
0,42,0.93081152,3,9.3999996,0,1,1,0,3,0,0.53042948,0.93393832,1,0,1,1,38.176323,0,4,3,1,2,2,3,0
0,30,0.71529114,3,6.0999999,1,1,2,0,,0,0.48422027,0.85859132,1,0,1,0,32.237137,0,8,2,2,2,3,3,0
0,43,0.28954944,3,2.2,1,1,1,1,5,0,0.57767403,0.74547714,1,0,1,0,43.552925,0,6,1,1,2,1,4,0
0,31,0.412736,5,6.0999999,0,1,1,0,5,0,0.6446116,0.63841224,1,0,1,1,30.669464,0,9,1,1,3,1,3,1
0,36,0.83360189,4,9.3999996,1,1,1,0,6,0,0.4315649,0.7971006,1,0,1,1,32.653793,0,10,1,1,2,5,3,0
0,33,0.97328949,3,6.0999999,1,1,1,1,5,1,0.72296864,0.71444225,1,0,1,0,32.422852,0,5,1,1,2,3,4,0
0,38,0.14741202,3,6.0999999,1,1,1,0,3,1,0.3331911,0.78130198,1,0,1,0,29.177399,0,9,2,2,2,5,5,1
0,35,0.61390418,8,6.0999999,1,0,3,1,6,0,0.54955757,0.64432073,1,0,1,0,34.449402,0,7,3,3,2,5,4,0
0,28,0.50116044,3,4.3000002,0,1,1,0,4,0,0.64675003,0.62397748,1,1,1,0,28.513947,0,5,2,1,3,1,5,0
2,41,0.51253414,4,9.3999996,1,1,1,1,6,0,0.60668129,0.72600979,1,0,2,0,41.347244,7,8,5,5,2,7,3,0
0,41,0.32711494,4,2.2,1,1,1,0,3,0,0.58134347,0.7380439,1,0,1,0,31.214584,0,7,1,1,3,4,3,0
0,39,0.40615439,3,2.2,0,0,1,0,6,1,0.80210829,0.62364841,1,0,1,0,33.728729,0,6,1,1,4,2,3,0
0,46,0.41462815,3,9.3999996,0,1,1,0,7,0,0.36389321,0.7286008,1,0,1,0,36.61055,0,9,2,2,1,4,4,0
0,36,0.58477622,3,9.3999996,0,0,1,1,5,0,0.37067547,0.7794292,1,0,1,0,34.957901,0,8,1,1,3,2,4,0
1,42,0.84873134,3,6.0999999,0,0,1,1,2,0,0.93598258,0.78280866,1,0,2,1,39.273575,7,4,3,3,3,14,4,0
0,39,0.67923528,4,9.3999996,0,1,1,1,5,0,0.48394164,0.56720477,1,0,1,0,33.550797,0,8,2,2,3,3,6,0
0,36,0.35645247,4,9.3999996,1,1,1,0,4,1,0.38110963,0.72764206,1,1,1,0,35.81636,0,10,2,1,3,2,3,0
0,32,0.63059384,4,2.2,1,1,1,1,6,1,0.41989136,0.69565469,1,1,1,0,44.514275,0,7,2,1,2,4,4,0
1,44,0.37324613,4,2.2,0,1,1,1,5,0,0.77081388,0.62440813,1,0,3,1,43.834106,4,8,2,2,3,14,3,1
0,35,0.75681943,4,2.2,1,1,1,1,5,1,0.54561663,0.85405737,1,0,1,0,40.56192,0,10,2,1,3,2,4,0
0,43,0.55563557,4,2.2,0,1,1,0,5,0,1.0473688,0.58956486,1,0,1,0,38.929283,0,8,1,1,3,1,3,0
0,32,0.92220622,3,9.3999996,1,1,1,1,5,0,0.59427279,0.78603292,1,0,1,0,35.750443,0,7,1,1,2,1,3,0
1,39,0.66265368,4,4.3000002,0,1,1,1,4,0,0.5117346,0.80668133,1,0,2,1,39.037979,2,7,1,1,3,9,3,0
1,43,0.76049185,3,9.3999996,0,1,1,1,4,0,0.85328454,0.74518359,1,0,3,0,44.044769,7,7,2,2,3,8,3,0
0,29,0.4588514,4,9.3999996,0,1,1,0,4,0,0.32728496,0.68495095,1,0,1,0,30.049042,0,9,1,1,3,4,4,0
1,37,0.26080012,3,6.0999999,1,1,1,1,5,0,0.63900393,0.68215239,1,0,2,0,35.447311,7,7,1,1,4,16,4,0
2,37,0.41818205,3,0.89999998,0,1,1,1,4,0,0.59623694,0.74040657,1,0,4,0,42.886047,1,5,2,2,2,12,4,0
0,36,0.35735792,4,9.3999996,0,1,,1,7,0,0.35495365,0.61746466,1,0,1,0,33.975143,0,7,1,1,3,0,4,1
0,33,0.41194761,3,6.0999999,1,0,1,1,5,0,0.22878604,0.77335197,1,1,1,0,40.603951,0,9,1,1,2,2,3,0
2,39,0.41443065,4,9.3999996,1,1,2,1,6,0,0.65392733,0.65845138,1,0,2,0,41.551964,1,8,1,1,3,6,4,0
1,44,0.63460749,3,6.0999999,0,1,2,1,3,0,0.68705809,0.75431299,1,1,3,0,39.356522,4,6,1,1,3,17,3,0
0,40,0.44089442,3,9.3999996,0,1,1,0,5,0,0.46639997,0.68364096,1,0,1,1,34.599258,0,5,1,1,2,3,5,0
0,34,0.49521378,5,9.3999996,1,1,1,0,5,0,0.46930709,0.83177137,1,0,1,0,32.865936,0,4,1,1,3,4,4,1
0,40,0.6176272,3,4.3000002,1,1,3,0,5,0,0.47142777,0.65096319,1,0,1,0,35.446213,0,8,1,1,2,0,4,0
0,34,0.72017795,4,4.3000002,1,0,2,1,4,1,0.67063844,0.80199015,1,0,1,0,47.38047,0,7,1,1,2,1,3,0
0,36,0.6324262,4,4.3000002,0,0,2,1,5,0,0.93766654,0.61679649,1,0,1,0,35.677216,0,4,1,1,3,5,3,0
0,29,0.53366625,4,4.3000002,0,0,3,1,3,0,0.39510986,0.83812934,1,0,1,0,39.507996,0,9,3,1,3,1,4,0
1,37,0.66115832,4,4.3000002,1,1,1,1,5,0,0.55901664,0.85647357,1,0,2,0,54.939133,7,5,1,1,2,13,3,0
0,43,0.78431427,3,0.89999998,0,1,3,0,3,0,0.74290746,0.70177186,1,1,1,1,36.754913,0,7,1,1,3,2,5,0
0,39,0.35194564,3,6.0999999,1,0,2,0,5,0,0.45030212,0.69860566,1,0,1,0,33.819977,0,7,1,1,3,0,4,0
0,36,0.48284075,3,9.3999996,0,1,1,1,5,0,,0.64928728,1,0,1,0,35.431198,0,11,3,2,3,3,2,0
0,33,0.067560531,4,6.0999999,0,1,1,1,4,0,0.44683221,0.77393156,1,0,1,0,37.363327,0,9,1,1,3,1,3,1
0,36,0.41990659,4,6.0999999,0,1,1,1,6,0,0.46340013,0.75188422,1,1,1,1,34.427429,0,8,1,1,3,2,4,1
1,34,0.075517416,3,6.0999999,0,1,2,0,6,0,0.37104183,0.52374768,1,1,2,1,33.079865,6,9,1,1,3,11,4,0
2,45,0.58405226,5,9.3999996,0,1,1,1,4,0,0.86947709,0.79857177,1,0,4,0,52.216965,2,5,1,1,3,18,3,0
2,49,0.41694322,3,4.3000002,0,1,1,1,4,0,0.39428562,0.78530031,1,0,2,1,44.27034,5,6,1,1,3,11,4,0
1,37,0.22033775,5,9.3999996,0,1,1,1,4,0,0.52191752,0.59784585,1,0,2,0,31.922073,2,11,1,1,3,15,4,0
0,29,0.63762063,4,6.0999999,0,1,1,0,5,0,0.60068095,0.60950798,1,0,1,0,26.606339,0,7,1,1,3,2,4,0
0,41,0.44859326,3,2.2,0,0,1,0,4,0,1.0672359,0.60220885,1,0,1,1,34.675171,0,5,1,1,3,1,2,0
2,44,0.4238975,3,6.0999999,0,1,2,1,6,0,0.62431866,0.59265053,1,0,4,0,48.14209,6,9,2,2,2,8,4,0
0,44,0.60870063,3,2.2,0,0,1,1,4,0,0.5615347,0.66796076,1,1,1,1,37.541878,0,10,2,1,2,1,4,0
1,50,0.43202743,3,4.3000002,0,1,1,1,3,0,0.83211446,0.60909104,1,1,4,0,41.519791,7,7,1,1,3,5,3,0
0,37,0.36183894,3,4.3000002,1,1,2,1,4,0,0.56005025,0.74747109,1,0,1,1,42.751793,0,7,1,1,2,2,4,1
0,36,0.65314758,5,9.3999996,0,0,1,1,5,0,0.55482668,0.55562806,1,0,1,1,34.141663,0,9,1,1,2,0,4,0
0,30,0.59958225,4,9.3999996,0,1,2,0,4,1,0.49274552,0.84256482,1,0,1,0,40.342537,0,6,2,2,2,5,5,0
2,46,0.5413717,3,2.2,0,1,1,1,5,0,0.7296828,0.57464164,1,0,4,1,37.031769,4,7,1,1,3,11,3,0
2,43,0.34342331,3,0.89999998,0,1,1,1,2,0,0.88578725,0.74204814,1,0,4,0,47.425903,7,2,2,1,3,14,4,0
1,36,0.36756417,4,6.0999999,0,1,1,1,6,0,0.51903737,0.71975422,1,0,3,0,43.943909,0,8,1,1,3,10,3,0
1,37,0.72834849,4,6.0999999,0,1,1,1,5,0,0.81927997,0.74142385,1,0,2,0,47.557556,8,8,1,1,3,17,2,0
0,37,0.1405586,3,4.3000002,1,1,1,0,6,0,0.50002003,0.45659763,1,0,1,1,26.116867,0,8,2,1,2,1,5,1
0,35,0.87022859,3,4.3000002,1,1,1,1,5,0,0.53148729,0.76413262,1,0,1,1,39.701859,0,5,1,1,2,5,3,0
1,31,0.70565724,3,4.3000002,0,1,1,1,6,0,0.44745529,0.83104217,1,0,2,1,45.567726,5,8,2,2,3,18,2,0
1,46,0.31179079,3,2.2,0,1,1,1,4,0,0.7335611,0.59234267,1,0,2,0,36.069427,3,5,1,1,2,16,4,0
1,40,0.4687148,4,2.2,0,1,2,0,3,0,0.59987688,0.80999458,1,0,2,0,40.45369,8,6,4,1,2,8,4,0
0,32,0.24026389,3,6.0999999,1,1,2,0,3,0,0.51881355,0.73496538,1,0,1,0,35.102753,0,5,1,1,3,0,4,1
0,37,0.59759855,3,2.2,1,1,1,1,4,0,0.85815561,0.76854831,1,1,1,0,41.450577,0,6,1,1,2,1,3,0
0,36,0.88917994,4,9.3999996,0,0,1,1,4,0,0.70409471,0.78941995,1,1,1,1,36.695953,0,6,2,2,3,1,3,0
0,34,0.5256297,4,9.3999996,1,1,1,1,5,0,0.22889879,0.75972825,1,0,1,0,37.59272,0,7,2,2,3,2,4,0
0,39,0.54188132,3,2.2,1,1,2,1,5,0,0.50279969,0.76095706,1,0,1,0,35.516891,0,8,2,2,3,4,3,0
0,36,0.53889108,3,9.3999996,1,1,1,0,4,0,0.59198916,0.67566127,1,0,1,0,27.778137,0,8,1,1,4,0,3,0
1,34,0.76755202,3,6.0999999,0,0,1,1,5,0,0.95037687,0.79303432,1,1,3,0,50.985657,6,8,2,1,3,11,2,0
0,35,0.52262139,3,4.3000002,0,1,2,1,5,0,0.7296676,0.55678838,1,0,1,0,37.149155,0,10,1,1,1,2,3,0
0,38,0.62791842,4,4.3000002,1,1,1,0,5,0,0.72009748,0.59158075,1,0,1,0,31.590744,0,9,1,1,3,0,4,0
0,37,0.75412989,3,6.0999999,0,1,1,0,4,0,0.4563387,0.65857661,1,0,1,0,39.332901,0,8,2,2,2,5,4,0
0,35,0.55818599,3,6.0999999,1,1,1,1,6,0,0.44199416,0.7219559,1,0,1,0,35.766968,0,8,2,1,2,2,4,0
2,46,0.88984787,3,2.2,0,1,2,1,3,0,0.78720403,0.82764161,1,0,4,0,62.02636,1,8,1,1,2,19,2,0
0,31,0.78604591,4,6.0999999,0,0,1,1,3,1,0.45332298,0.8713209,1,0,1,0,36.321014,0,5,2,1,3,0,4,0
0,41,0.2176317,3,9.3999996,0,0,1,0,5,0,0.4702867,0.61367679,1,1,1,0,36.887878,0,8,1,1,1,1,4,0
0,36,0.25445774,3,9.3999996,0,1,1,0,3,0,0.23160622,0.92011976,1,0,1,0,34.464951,0,6,2,1,3,0,4,0
1,34,0.40616459,3,4.3000002,0,0,2,1,5,0,0.45947874,0.81718707,1,0,2,0,38.931168,3,7,1,1,3,10,4,0
0,39,0.18985033,3,4.3000002,0,1,2,1,6,0,0.55783927,0.6299746,1,0,1,0,38.05027,0,6,1,1,3,2,4,0
0,34,0.35082787,5,4.3000002,1,1,2,0,4,1,0.42578802,0.64736062,1,1,1,0,32.49762,0,7,1,1,2,1,4,1
0,45,0.36227375,3,6.0999999,0,1,1,0,5,0,0.51862288,0.71261549,1,1,1,0,33.504913,0,10,1,1,4,4,4,0
2,43,0.46992016,3,9.3999996,0,1,2,1,4,0,0.55247223,0.71054465,1,0,4,0,49.454689,0,13,1,1,3,18,3,0
2,44,0.72230101,4,9.3999996,0,1,1,1,2,0,0.91011685,0.76227379,1,0,3,0,48.391319,0,7,2,2,2,19,2,0
0,37,0.18067625,4,9.3999996,0,1,2,1,6,1,0.32959288,0.72828782,1,0,1,0,36.452332,0,7,5,2,2,3,4,1
2,44,0.37913013,3,9.3999996,0,1,2,1,5,0,0.70414734,0.64024657,1,0,4,0,42.164063,6,9,1,1,3,7,2,0
1,36,0.008006143,3,4.3000002,1,1,2,1,5,0,0.51247102,0.59821004,1,0,2,1,35.769989,4,10,1,1,2,11,4,1
0,37,0.052907418,4,9.3999996,0,1,1,0,6,0,0.045203734,0.75660652,1,1,1,0,29.347,0,9,1,1,3,3,3,1
0,40,0.45712253,5,9.3999996,1,1,1,0,4,0,0.81988686,0.70523274,1,1,1,0,31.369431,0,3,2,1,3,0,4,0
1,40,0.40183705,3,9.3999996,1,0,1,1,6,0,0.40614408,0.59112859,1,0,2,0,42.646431,6,10,1,1,3,13,4,0
0,34,0.56837165,3,2.2,0,1,1,1,6,0,0.75475717,0.56941432,1,0,1,1,37.745789,0,5,2,2,3,3,3,1
2,42,0.56734842,3,9.3999996,0,1,1,1,3,0,0.69537866,0.7911706,1,0,4,0,41.409363,6,10,2,2,2,17,3,0
2,33,0.81796014,3,9.3999996,1,0,1,1,,0,0.53899312,0.67251754,1,0,3,0,41.732018,8,7,2,1,3,9,3,
0,32,0.67686927,3,4.3000002,0,1,1,1,4,0,0.8108142,0.71687609,1,1,1,0,34.371002,0,4,1,1,3,0,4,0
1,47,0.98861682,3,4.3000002,0,1,2,1,2,0,1.0648475,0.93231797,1,0,4,0,56.135956,7,9,1,1,3,17,2,0
1,43,0.37152457,4,9.3999996,0,1,2,1,6,0,0.61485893,0.70957583,1,0,3,0,36.513657,3,5,1,1,3,11,4,0
0,39,0.4253982,3,4.3000002,0,1,1,0,5,0,0.80147052,0.57058418,1,0,1,0,32.291611,0,6,1,1,3,5,4,0
0,35,0.44864365,5,2.2,0,1,1,0,5,0,0.4836843,0.72602671,1,0,1,0,33.125473,0,7,1,1,2,4,4,1
1,44,0.76581585,4,6.0999999,0,1,1,1,5,0,0.92569065,0.65330315,1,0,2,0,43.140221,2,3,6,1,3,15,4,0
1,44,0.42843297,3,4.3000002,0,1,1,1,3,0,0.68110919,0.81622541,1,0,3,0,40.45314,7,6,1,1,4,18,3,0
2,42,0.67497087,3,9.3999996,1,1,1,1,7,0,0.63767308,0.67249358,1,0,3,0,47.930634,6,6,2,1,3,8,4,0
0,28,0.64181638,4,9.3999996,1,1,1,0,4,,0.65156758,0.79967594,1,1,1,0,36.352966,0,4,2,2,2,0,2,0
0,32,0.16418914,4,4.3000002,1,0,1,0,5,1,0.42109272,0.56570482,1,0,1,0,30.039032,0,9,1,1,3,3,4,1
0,37,0.54315704,6,0.89999998,0,1,1,0,4,0,0.63319695,0.6336084,1,0,1,1,30.810669,0,10,2,1,3,0,4,0
1,41,0.042756557,3,9.3999996,0,1,1,1,6,0,0.11857319,0.76316559,1,0,3,1,41.172745,8,10,1,1,2,17,4,1
0,38,0.44713572,3,4.3000002,1,1,2,0,4,0,0.68972272,0.83816391,1,1,1,0,36.061676,0,5,1,1,3,2,3,1
1,40,0.65954787,4,9.3999996,0,1,1,1,4,0,0.35807964,0.79994226,1,0,3,0,45.254135,3,10,1,1,2,12,3,0
0,38,0.58843464,4,9.3999996,0,1,3,0,4,0,0.98258364,0.6961329,1,0,1,0,31.082001,0,3,2,2,3,3,3,0
0,43,0.40568557,4,9.3999996,1,1,1,0,6,0,0.42832813,0.67094386,1,0,1,1,29.954727,0,7,2,2,2,4,4,0
0,30,0.68303347,3,2.2,0,1,1,0,6,1,1.0354819,0.62369704,1,0,1,0,32.576065,0,4,1,1,2,4,3,0
0,40,0.024686147,3,2.2,1,1,2,0,5,0,0.16294107,0.73273402,1,0,1,0,29.22493,0,8,1,1,3,1,4,1
0,36,,3,9.3999996,0,0,1,1,6,0,0.34142151,0.75503534,1,1,1,1,41.359795,0,9,1,1,2,1,4,0
1,38,0.18445846,3,2.2,1,1,1,1,3,0,0.2416369,0.93141961,1,0,2,1,44.70697,5,9,1,1,1,12,4,1
1,40,0.80688518,3,6.0999999,0,1,2,1,6,0,0.5927918,0.71424067,1,0,2,0,47.210289,6,8,1,1,2,12,3,0
0,42,0.72101384,3,9.3999996,1,0,1,0,2,0,0.40803331,0.85376394,1,0,1,0,37.415993,0,7,1,1,2,3,3,0
0,35,0.24732473,3,2.2,1,1,1,0,3,0,0.80004978,0.60206395,1,1,1,0,31.142319,0,7,6,4,3,3,4,0
0,39,0.55546576,4,9.3999996,1,1,1,1,5,0,0.39704895,0.70130426,1,0,1,1,39.334526,0,7,3,2,2,3,4,0
0,38,0.76935977,3,9.3999996,0,1,3,1,5,0,0.88647848,0.67847502,1,0,1,0,34.078094,0,2,1,1,3,3,3,0
0,33,0.47023863,3,4.3000002,1,1,3,1,6,0,0.43616006,0.73500109,1,1,1,0,38.764572,0,9,2,2,2,1,4,0
0,36,0.22865479,3,2.2,1,1,3,0,7,0,0.40678287,0.60975611,1,0,1,0,32.977875,0,7,1,1,3,5,4,0
1,46,0.6291433,4,4.3000002,0,1,1,1,6,0,0.67484027,0.48846817,1,0,2,1,33.373032,2,4,1,1,2,9,5,0
1,39,0.6376102,4,6.0999999,1,1,1,0,5,0,0.71009445,0.62138546,1,0,2,0,34.476242,1,6,1,1,2,18,4,0
2,40,0.87924039,3,4.3000002,0,1,1,1,5,0,0.81933689,0.68972993,1,0,2,1,41.206291,8,8,2,2,3,6,4,0
1,46,0.42301184,5,6.0999999,0,1,1,1,3,0,0.62721127,0.74846846,1,0,3,1,41.53968,7,11,2,2,3,19,4,0
1,38,0.48802197,3,9.3999996,0,1,1,1,5,0,0.84056133,0.54767126,1,0,2,0,35.321579,0,5,1,1,3,9,3,1
1,47,0.51986462,6,2.2,0,0,1,1,4,0,0.89078701,0.64350593,1,0,2,0,39.345459,7,7,2,1,2,10,3,0
0,37,0.46060559,4,9.3999996,1,1,1,1,7,1,0.2853072,0.56150514,1,0,1,0,30.823929,0,8,1,1,2,2,4,0
1,39,0.81260049,3,2.2,0,1,3,1,4,0,1.08793,0.73934221,1,0,2,0,40.882591,6,3,1,1,2,7,2,0
0,29,0.59111935,4,9.3999996,1,1,1,0,,0,0.92592442,0.6904313,1,0,1,1,37.17907,0,4,1,1,3,3,3,1
1,37,0.60936862,3,6.0999999,0,1,2,1,5,0,0.65400255,0.72538131,1,0,3,0,41.550568,3,8,2,2,3,6,4,0
0,40,0.49131706,4,4.3000002,0,1,1,1,4,0,0.6474486,0.72022694,1,0,1,0,33.953323,0,8,2,2,2,1,3,0
0,36,0.32644057,4,9.3999996,1,1,1,0,6,1,0.31780839,0.67721939,1,1,1,0,39.200859,0,7,1,1,3,1,4,0
0,35,0.78454924,4,4.3000002,1,1,1,0,5,0,0.61455196,0.57055616,1,1,1,1,28.37941,0,9,1,1,3,2,4,0
2,40,0.3656593,4,6.0999999,0,1,1,1,1,0,0.43149695,0.8734262,1,0,4,0,45.530991,3,7,2,1,2,9,4,0
0,39,0.67783767,3,6.0999999,1,0,1,,6,0,0.69914734,0.68276125,1,1,1,0,35.494705,0,6,1,1,2,4,3,0
0,34,0.58069611,3,6.0999999,0,1,1,1,5,1,0.59990025,0.80691022,1,0,1,0,40.187645,0,9,2,1,3,2,4,0
1,38,0.34023672,4,6.0999999,0,0,3,1,5,0,0.66550702,0.68803865,1,0,3,0,43.692711,3,7,1,1,3,9,4,0
0,32,0.40260518,4,4.3000002,0,1,1,0,4,0,0.35477272,0.81280178,1,1,1,0,34.474701,0,5,3,1,3,4,4,0
0,38,0.45738357,3,0.89999998,1,1,1,1,3,0,0.49047446,0.84670627,1,1,1,0,38.076439,0,7,1,1,2,0,4,0
1,44,0.33370453,5,4.3000002,0,1,1,1,4,0,0.74230069,0.79357028,1,0,3,0,40.537003,4,7,1,1,3,13,3,1
1,43,0.41070923,4,6.0999999,1,1,1,1,4,0,0.63286602,0.55373591,1,0,3,0,35.483505,1,9,1,1,4,5,4,0
0,36,0.51931053,3,2.2,0,1,1,0,4,0,0.67936122,0.65958023,1,1,1,0,37.001709,0,6,2,1,3,3,4,0
2,46,0.49089742,3,9.3999996,0,1,1,1,4,0,0.23774019,0.87265557,1,1,4,0,66.833649,7,12,3,1,3,12,3,0
0,37,0.58567858,3,9.3999996,0,1,1,0,7,0,0.59203702,0.63682294,1,0,1,1,38.28833,0,7,2,2,3,3,4,0
1,47,0.68611628,3,2.2,0,1,1,1,5,0,0.90446609,0.69633502,1,0,4,1,52.183571,5,5,1,1,3,16,4,0
2,39,0.16654751,3,4.3000002,0,1,1,1,3,0,0.59443069,0.7561931,1,0,3,0,42.005043,8,8,1,1,3,10,3,0
0,38,0.64450806,4,2.2,0,1,1,1,5,0,0.51435328,0.74179399,1,0,1,0,41.476799,0,9,1,1,2,2,3,0
0,33,0.69827425,3,9.3999996,0,0,3,1,5,1,0.72388095,0.75035465,1,1,1,1,38.267914,0,3,2,2,3,3,3,0
1,44,0.51905948,4,4.3000002,0,1,1,1,3,0,0.77745908,0.76007617,1,0,3,1,48.174171,4,4,1,1,3,9,3,0
0,46,0.35453978,4,6.0999999,1,0,1,0,7,1,0.53542203,0.84130168,1,0,1,0,36.507187,0,7,1,1,3,5,4,0
2,45,0.61334145,4,6.0999999,0,0,1,1,6,0,0.7874772,0.5707745,1,0,4,0,41.193855,5,6,2,2,2,6,3,0
1,41,0.72333264,4,9.3999996,0,0,2,1,5,0,0.42844421,0.65705377,1,0,2,1,49.468819,3,7,1,1,2,16,5,0
0,38,0.53708142,3,6.0999999,1,1,1,0,5,0,0.4490315,0.66418332,1,1,1,0,29.03331,0,7,1,1,2,3,4,0
1,40,0.66973668,3,4.3000002,0,1,3,1,2,0,0.50865883,0.99862093,1,0,2,0,42.395226,5,7,1,1,3,12,3,0
0,35,0.61197841,3,9.3999996,0,1,1,1,3,0,0.5104335,0.80904496,1,0,1,0,41.152077,0,8,1,1,3,2,3,0
0,28,0.54765701,3,6.0999999,0,1,2,0,2,1,0.64525521,0.70824498,1,0,1,0,29.093597,0,6,3,1,2,4,4,0
0,36,0.55245787,4,0.89999998,1,0,2,0,4,0,0.87867516,0.66243106,1,0,1,0,34.81694,0,5,1,1,2,5,4,0
2,43,0.46014088,3,4.3000002,0,1,1,1,5,0,0.74918133,0.77987701,1,0,3,0,49.422874,6,6,2,2,3,17,3,0
0,42,0.24590477,4,4.3000002,1,0,1,0,6,1,0.31365734,0.64016527,1,1,1,0,30.230011,0,7,1,1,3,4,5,0
1,42,0.29910392,3,4.3000002,0,1,1,1,4,0,0.50677472,0.66506809,1,0,3,0,53.25573,3,11,4,3,2,12,4,0
0,34,0.30991176,4,9.3999996,1,1,1,0,4,0,0.6357314,0.56795275,1,1,1,1,31.00032,0,7,1,1,2,1,4,0
1,42,0.58721036,4,2.2,0,1,2,1,4,0,0.57139939,0.8547352,1,0,3,0,49.13205,7,5,1,1,2,10,3,0
0,36,0.6285736,3,,1,1,1,1,5,0,0.53480083,0.66923261,1,0,1,0,34.250534,0,4,1,1,3,3,4,0
0,39,0.76506472,4,2.2,1,1,1,1,5,1,0.90915871,0.61401784,1,1,1,0,37.644791,0,8,1,1,3,2,4,0
0,35,0.38574091,3,4.3000002,0,1,1,0,6,0,0.54230869,0.59292191,1,0,1,0,35.881805,0,9,1,1,2,5,3,1
1,39,0.63347727,4,4.3000002,0,1,1,0,3,0,0.56575364,0.79996264,1,0,2,0,36.07811,5,6,1,1,2,7,4,0
2,47,0.38834971,3,2.2,0,0,1,1,4,0,0.65171444,0.74378663,1,0,4,0,47.310829,3,4,1,1,3,10,4,0
1,37,0.54029679,4,4.3000002,1,1,3,1,4,0,0.54187435,0.66941708,1,0,2,0,35.53186,7,9,2,2,2,8,4,0
0,32,0.053094674,4,2.2,1,0,1,1,3,0,0.2372667,0.87587649,1,0,1,0,34.1129,0,11,1,1,3,2,4,1
1,34,0.59125459,3,0.89999998,1,1,1,1,4,0,0.77677691,0.70775831,1,0,2,0,43.3955,6,5,1,1,3,19,4,0
2,45,0.82364696,3,4.3000002,0,1,1,1,5,0,0.7955572,0.75598222,1,0,3,0,49.299072,0,8,2,1,2,14,3,0
1,37,0.51640558,5,2.2,1,1,1,1,6,0,0.6953935,0.65517312,1,0,2,0,38.878845,2,11,2,2,3,12,4,0
0,38,0.13693142,3,2.2,0,1,1,1,5,1,0.65301317,0.57099861,1,1,1,0,41.128113,0,7,3,1,2,1,5,0
2,42,0.71337152,5,2.2,0,1,1,0,2,0,0.97175312,0.60150522,1,1,4,0,28.821991,4,6,1,1,3,14,4,0
1,39,0.70618343,4,6.0999999,0,0,1,0,4,0,0.73888332,0.63239586,1,0,2,0,39.618896,3,3,1,1,2,10,4,0
0,33,0.75433278,4,6.0999999,1,1,1,1,5,0,0.54077405,0.61750448,1,0,1,0,32.935074,0,7,1,1,2,4,5,0
0,44,0.18614316,4,2.2,0,0,1,1,4,1,0.64923251,0.72287226,1,0,1,0,36.297577,0,8,1,1,3,2,3,1
0,33,0.51283836,4,6.0999999,0,1,1,0,6,0,0.36908108,0.57368064,1,0,1,0,38.061623,0,8,3,3,2,3,5,0
